Date/Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa)
2023-01-01 19:00:00,5.710926503262156,2.1366157224760562,82.1284460960695,0.0,15.118768332667742,101.8136144642311
2023-01-01 20:00:00,10.43129753784311,7.325686894098657,84.47194678127774,17.671266510114833,23.597001253516197,101.33471374875256
2023-01-01 21:00:00,5.842542624539531,1.9161845375182036,80.36820956489336,20.08725023229934,19.834719714996208,99.33149578656194
2023-01-01 22:00:00,5.135056409375848,3.80853648125349,93.36740035938821,0.0,25.0,101.95497558422169
2023-01-01 23:00:00,0.856408402060485,-0.38499993390177023,93.79295832018872,23.950383140761154,21.252298627022327,102.1107986455917
2023-01-02 00:00:00,1.4112345509496342,-0.5771783850909515,90.05793531979707,10.169389483165606,23.416170421023768,100.30613732516514
2023-01-02 01:00:00,1.6863112734869945,0.04813255303424113,91.80910639773623,16.467930119855495,20.822210792977984,101.720191542895
2023-01-02 02:00:00,-1.6321141737667992,-6.119248440135607,77.56432866815597,31.122206282554245,25.0,100.4435017625908
2023-01-02 03:00:00,0.9217669052460025,-0.9550890441861748,90.61572025283911,23.968393158655317,22.39378616941044,101.39767037674834
2023-01-02 04:00:00,-1.20127737983761,-6.104738403114135,75.48269488361737,12.314693520941677,25.0,100.03550159304503
2023-01-02 05:00:00,-0.413016631031895,-2.7605997981163224,88.26208416457786,6.0880777458471265,25.0,99.50689354746542
2023-01-02 06:00:00,-0.5335402433809875,-2.2620119061357844,91.35764168622602,0.0,25.0,100.91718281038703
2023-01-02 07:00:00,5.169022463085138,1.0102284345152217,79.20602985715041,7.808466807575799,25.0,101.17627105372516
2023-01-02 08:00:00,2.4730055505241317,-1.1618255514793727,81.82584448998247,12.888697611723057,25.0,100.90232030638539
2023-01-02 09:00:00,1.5904829165755956,-1.4022999492369603,85.03608567093723,5.128204728488161,14.36163710327195,100.11596944177744
2023-01-02 10:00:00,6.645089824206378,3.4236356204558533,83.89272898124737,13.687430329076953,22.60558302924622,100.90010093786886
2023-01-02 11:00:00,3.8524079255705583,-0.024399187518497012,80.61596443455473,15.768518829587682,25.0,101.56929475258073
2023-01-02 12:00:00,7.91772719000951,6.003908224684315,90.43090517337403,12.751440181919214,23.75551408262947,101.25510696987746
2023-01-02 13:00:00,4.616193658173186,-0.36914200605378156,75.07332167886517,8.499974191765403,16.974050765982124,101.48250103059921
2023-01-02 14:00:00,6.673754921125333,1.7745822725382006,75.50413675706434,16.686546719667277,23.73797774711265,100.62988479954576
2023-01-02 15:00:00,10.223351603183588,6.62204885779584,81.99348627306127,19.41940649569409,25.0,102.47171791471615
2023-01-02 16:00:00,11.476933159990821,9.67876335627424,91.0091509814171,4.096009225571539,25.0,100.12382666344521
2023-01-02 17:00:00,10.17236569382528,6.451452724100116,81.39543515137417,29.1093237974627,23.689979953169843,101.78756029708671
2023-01-02 18:00:00,9.098830454145714,7.810036818229011,93.55603182041648,14.014118677157382,25.0,102.48189109295996
2023-01-02 19:00:00,7.933326514754162,6.810716505930937,94.38694995588388,15.188496229448477,22.16746489815974,101.78090809274889
2023-01-02 20:00:00,4.542956019265147,2.5122244652202923,89.84634222977573,22.08214423256557,15.480642065866405,101.09747577293517
2023-01-02 21:00:00,4.854406808723185,2.00391498176592,85.74754086521368,17.332161312635016,19.377670059352226,100.77170295333701
2023-01-02 22:00:00,4.078722458080426,-0.39436756355309655,77.63454989183239,24.53136633913245,25.0,102.33608765104626
2023-01-02 23:00:00,5.8201492269252295,1.9114729478599974,80.45661860467384,17.87124165201824,22.63003459085348,99.87702507473833
2023-01-03 00:00:00,3.1872365791369224,-0.7835895056630018,80.14586957600038,8.875626253595621,22.78308010312491,100.32987573962035
2023-01-03 01:00:00,-2.0616142166582057,-4.763587554450507,86.49013331103849,18.615035252061016,22.500809018625596,100.90244223450827
2023-01-03 02:00:00,1.3180409198673964,-1.0656990503204553,88.08130014906074,3.562737926793382,25.0,102.53765375751199
2023-01-03 03:00:00,-0.5997936922779745,-3.0839487442163853,87.57922474030795,16.08559705776523,25.0,101.67976763604089
2023-01-03 04:00:00,-1.3538440006119175,-6.304442255556149,75.24700872527885,14.667700093555393,25.0,100.33195424148975
2023-01-03 05:00:00,1.3937234462363943,0.2332866805864644,94.19781617175035,12.918831427274604,23.204773947999744,100.9896922946151
2023-01-03 06:00:00,2.7318720260697082,-1.736253958420086,77.65937007755103,13.714624885610693,25.0,100.68567685590371
2023-01-03 07:00:00,3.3270263322996594,0.012324698010085733,83.42649182855213,0.0,16.416787252896043,100.59021100776646
2023-01-03 08:00:00,0.8215649535547225,-1.9328967232036394,86.22769161620819,9.512750922590385,25.0,102.27888955855677
2023-01-03 09:00:00,3.087480022784967,-0.813550618875579,80.49484679169727,15.928449011411146,18.161102243660324,99.92825687073649
2023-01-03 10:00:00,5.662526862807128,2.7158510971083163,85.26662117150595,16.598563919974005,25.0,102.90878085573436
2023-01-03 11:00:00,8.245185479757321,3.7514925274306794,77.53153523836679,4.723248590740418,18.51348736183578,102.12822969018463
2023-01-03 12:00:00,6.541651524309419,1.9388440682643848,76.98596271977483,27.657078408647006,21.05566586630652,102.3908616706037
2023-01-03 13:00:00,8.164215952605103,5.477332245111281,86.56558146253089,6.338251517854992,19.8136878447515,100.83706048797474
2023-01-03 14:00:00,7.117457070910138,5.010145881969931,89.46344405529896,24.694572005267368,20.96062369662091,101.15005928092089
2023-01-03 15:00:00,7.437215883283999,4.06781456891055,83.15299342813276,19.271943618716847,21.304386484255108,99.86684818547529
2023-01-03 16:00:00,11.625051644788396,6.975598262321633,76.75273308766619,8.53772690156197,21.258656025374613,100.7753375929332
2023-01-03 17:00:00,12.542109188586986,10.699460432564319,90.78675621988667,32.75310892609512,25.0,101.79365484764315
2023-01-03 18:00:00,9.186106775761527,5.694240441507596,82.54066832873035,3.063631682435199,18.4756860346874,102.5960630617814
2023-01-03 19:00:00,10.542599701716789,7.0163588213467065,82.36879559814959,24.191541736100014,25.0,100.19284318319754
2023-01-03 20:00:00,8.22327205009527,4.2908199604341455,80.33773955169437,25.005823180429783,25.0,100.93449406301472
2023-01-03 21:00:00,5.003855716302354,3.477584975793315,92.3686462974548,8.29379790923355,21.43401817743302,101.14870077976748
2023-01-03 22:00:00,5.722791211016829,1.8594913522884746,80.68350070635823,28.92465300064329,20.41040554626199,99.90421079780751
2023-01-03 23:00:00,6.781977907419337,2.145847824756773,76.81934958668718,12.499534854010472,22.847376874098746,101.89134924175839
2023-01-04 00:00:00,2.4283479217800963,0.7096154862991284,91.40633782259516,17.88693629279857,25.0,100.57600966825738
2023-01-04 01:00:00,4.593753405695274,2.6435801059997637,90.24913350152245,17.603218387712207,24.97053815476679,101.10460964882297
2023-01-04 02:00:00,-4.569617227101682,-9.45519760326824,75.57209811916721,13.656912585294522,21.343928526962006,100.84805062808812
2023-01-04 03:00:00,1.8141758773051062,0.09026806646714713,91.3804609458102,23.108082731597822,25.0,100.51066149428033
2023-01-04 04:00:00,0.17409413647634245,-4.243446237001974,77.91229813260841,22.93488720552213,18.488539250817883,101.29295501451944
2023-01-04 05:00:00,-0.42764383237707637,-3.3967552581692155,85.15444287103931,0.0,25.0,101.08439042143198
2023-01-04 06:00:00,0.853394534148811,-1.1355297634638972,90.05537851193645,28.043402428781526,25.0,100.92814211772134
2023-01-04 07:00:00,-2.5106717351345234,-6.9936713402245685,77.58500197454978,0.0,22.46095764430558,100.57153837831966
2023-01-04 08:00:00,2.0606562243249757,-0.7205647956856862,86.09389489994669,25.32546204341657,19.807071007763845,101.61952467078295
2023-01-04 09:00:00,4.420129917510889,1.360860501792128,84.70365292140619,26.267051368275833,19.566595388582712,102.95361726849228
2023-01-04 10:00:00,7.955788089483033,5.51885461188397,87.81533261200468,4.090335697848017,25.0,101.43988723283913
2023-01-04 11:00:00,5.257554788965308,1.8857513832255983,83.14098297130145,10.891857120454151,25.0,102.29611821491113
2023-01-04 12:00:00,5.883012794213624,4.228917303873533,91.72952254829954,3.9429533151406417,20.813461264856027,99.90977807484653
2023-01-04 13:00:00,7.532019818763665,4.9676936721566225,87.1783692669648,12.850789697112646,25.0,101.45776143929376
2023-01-04 14:00:00,11.160931254326343,6.283281964985193,75.61175355329425,11.919657158142588,13.564864906989657,100.20263168102893
2023-01-04 15:00:00,10.48713135076471,8.4545976199602,89.83733134597745,22.7966053226934,21.076911346714002,99.8230750724681
2023-01-04 16:00:00,8.940479592465923,5.3135329343007545,81.86526670917416,28.103087461196083,23.84470533564549,100.56062859254097
2023-01-04 17:00:00,10.856163997672052,8.555403740773272,88.4961987155061,28.95683810789956,19.45158291509083,102.49189933441357
2023-01-04 18:00:00,9.524282117618275,5.430389614871872,79.53053748626799,9.37831973421698,19.31746812605202,102.25001582866965
2023-01-04 19:00:00,10.472823886998517,8.949329244125117,92.382526785633,12.907781262554723,20.661102217655568,101.54300472205439
2023-01-04 20:00:00,6.095893812245297,1.2166096319311182,75.60357909842911,0.0,25.0,99.76729944011007
2023-01-04 21:00:00,5.638770932317066,2.8236127667825093,85.92420917232721,6.941299335038112,23.063354907968126,101.10371934861206
2023-01-04 22:00:00,4.215783693735686,2.27158184034983,90.27899073307071,24.648516330974577,12.808843833375139,101.60170000890173
2023-01-04 23:00:00,0.7788748782231614,-0.5151121110968893,93.53006505339975,31.155828235482318,13.396499236824669,101.4755362295786
2023-01-05 00:00:00,3.0922405541291518,1.4132089337789888,91.60484189824919,2.65651128120078,20.965674110714122,99.45620641651925
2023-01-05 01:00:00,1.986576638427041,-1.0925191557970297,84.60452102887965,9.075357408471056,25.0,100.40968215198012
2023-01-05 02:00:00,0.6800998943627281,-1.667912811362417,88.25993647137427,14.735942430410729,10.262475786373827,101.23592223585128
2023-01-05 03:00:00,-0.2988033981956353,-4.6143368617260725,78.42233268234781,17.801611588196067,21.501349119241848,101.83629090951719
2023-01-05 04:00:00,-2.8307414841008285,-5.554291578748052,86.38224952676389,6.903964800783539,21.368760717412894,99.10387217890005
2023-01-05 05:00:00,-0.6709197769760595,-2.665776867326579,90.02571454824741,19.240610444640897,25.0,101.13787602452014
2023-01-05 06:00:00,-0.015556051975732621,-3.484135998391853,82.6571002679194,10.26160652929084,22.074890941435683,101.44304876987896
2023-01-05 07:00:00,-0.14008844437597556,-3.967197311917759,80.86445566229108,14.855477291217209,25.0,102.14961198851621
2023-01-05 08:00:00,2.1774285766679813,0.5092609450641818,91.659161841981,20.462842480036997,24.706285700437316,101.99285758423743
2023-01-05 09:00:00,4.514006488116473,2.843529622963202,91.64761567423365,15.064222698109377,13.347167600963997,101.8825713188088
2023-01-05 10:00:00,8.77237180242106,7.625686094686889,94.26657146132914,10.636141094734313,25.0,100.50005949329807
2023-01-05 11:00:00,6.643250851176281,2.6976427909137186,80.2719596986872,13.903901960741692,25.0,99.39199786287669
2023-01-05 12:00:00,8.015100781445527,4.3598826709583065,81.7239094475639,14.116370407946647,25.0,100.9069472429386
2023-01-05 13:00:00,8.386642074400402,5.488118571401147,85.50738248500372,11.299889701178722,25.0,102.30163182520856
2023-01-05 14:00:00,5.492584588324112,1.115902792447324,78.11659102061606,12.412039373328977,13.579435302507058,102.69345452752442
2023-01-05 15:00:00,9.776601380546907,5.5539207687466945,78.88659694099894,30.98647170504717,25.0,102.01054910229779
2023-01-05 16:00:00,10.120460419882052,6.779042962295044,83.29291271206496,20.609194479412388,22.56276240299822,101.72934082280173
2023-01-05 17:00:00,14.756113356415913,10.283028234362877,77.63457438973482,12.045196819708396,25.0,101.67963964838596
2023-01-05 18:00:00,8.94540508935995,7.122040249212876,90.88317579926463,21.969544045107355,23.77243877349379,100.74388125323922
2023-01-05 19:00:00,9.138628590599964,7.690950113009053,92.76160761204544,11.6618051024399,21.878818333009782,101.16993970644637
2023-01-05 20:00:00,7.430576460589515,5.351578014521557,89.6050077696602,26.731246375866412,21.150835358806205,102.96906952582633
2023-01-05 21:00:00,3.9567391502735387,2.7283917259162793,93.85826287821371,18.69642192198094,25.0,100.35744199420812
2023-01-05 22:00:00,7.285645629030042,4.160967517025914,84.37660943997936,13.92697855995771,16.414131516641604,102.91477879070985
2023-01-05 23:00:00,5.209770839860947,0.46334807068110084,76.26788615410078,19.477169258102776,25.0,100.97797184550794
2023-01-06 00:00:00,4.082063894086094,2.9246897314120552,94.2131291866298,0.0,21.91902797557373,102.62543210909507
2023-01-06 01:00:00,-0.3543088155222156,-1.8427484715623228,92.55780171979947,3.732325310901947,18.34965330479821,99.89318499050246
2023-01-06 02:00:00,3.4754616029500047,0.6666654898162636,85.9560194343313,3.0607499360094454,21.74993571002093,101.88590420116465
2023-01-06 03:00:00,-2.6333312570299032,-7.368831327141523,76.32249964944191,16.429430947637066,25.0,100.56322986405237
2023-01-06 04:00:00,1.1737141876005406,-1.0909102323064614,88.67687790046499,32.32514999485092,21.323324564918885,99.88473280807581
2023-01-06 05:00:00,4.551282120174616,1.522342885421046,84.85530382623216,37.31300146192632,25.0,101.51853404241095
2023-01-06 06:00:00,-1.3111996691835703,-2.4774911053851385,94.16854281899217,21.38051101440757,20.34521862142263,102.30947178859597
2023-01-06 07:00:00,0.3318706348617184,-1.261502168986637,92.03313598075822,20.00844474944457,25.0,100.4550585614065
2023-01-06 08:00:00,2.699302730175282,-2.247217761660106,75.26739754082305,0.0,25.0,99.80098403954159
2023-01-06 09:00:00,2.6989534662549977,-2.161521319489185,75.69762607127909,9.573262002659781,25.0,101.20815523566505
2023-01-06 10:00:00,1.8986731378677346,0.8789132141300962,94.90120038131181,7.122162480917611,23.122180272503922,101.21256467122282
2023-01-06 11:00:00,6.431221175124658,1.6239740334317014,75.96376429153523,8.79152401748884,25.0,101.8483196275545
2023-01-06 12:00:00,5.375392572547789,1.818912821285788,82.21760124368998,13.318561814152105,24.490337697694724,102.24959457136448
2023-01-06 13:00:00,9.482718767203101,5.011045589123013,77.64163410959955,10.279094223028727,25.0,101.2405848187275
2023-01-06 14:00:00,7.491278550454588,4.672319127919152,85.90520288732282,0.0,20.40583806195635,103.15550331479426
2023-01-06 15:00:00,12.92949794148042,9.867113827163418,84.688079428415,22.47910256117534,25.0,101.52423474453529
2023-01-06 16:00:00,8.433493415327526,5.478107094299845,85.2230683948616,4.2725697426019345,23.026513519416593,100.9535734939931
2023-01-06 17:00:00,9.18550609903399,5.518049068849573,81.66271484907791,17.392468641111495,23.679059114457512,99.68843264089718
2023-01-06 18:00:00,10.957161453661534,9.398556434636284,92.20697490487375,35.740826697499735,24.458762422241865,101.03734047968383
2023-01-06 19:00:00,6.0738052730648295,4.953910913574118,94.40052820254644,5.806154084135766,25.0,100.96361305458886
2023-01-06 20:00:00,7.95491986920826,5.723200102843497,88.84140116817618,0.0,23.41885478439021,102.26030479628147
2023-01-06 21:00:00,8.90838073407746,5.089657683130873,80.90638474526706,12.139957781198891,25.0,101.76248362406685
2023-01-06 22:00:00,1.7850335308775458,-0.022380277614247657,90.96293095754103,26.00959634998571,25.0,100.12063087836738
2023-01-06 23:00:00,4.075172491552007,0.3814427582523381,81.53135133350165,34.583474542205934,25.0,101.47225438641104
2023-01-07 00:00:00,3.0197655884968464,-1.859882595932235,75.6017590778546,2.704504055475832,25.0,101.97153117172905
2023-01-07 01:00:00,3.028111837621883,1.6525089744642094,93.12198568421164,19.966992232365218,21.722302369880648,102.82803135938784
2023-01-07 02:00:00,-1.8040284406783575,-5.494436913578863,81.54795763549748,10.346895432199467,19.55379585885838,102.18750396741406
2023-01-07 03:00:00,-2.470542357613894,-5.245543234832178,86.12499561390858,13.940516456958644,25.0,102.06084665431148
2023-01-07 04:00:00,1.0438831312337953,-3.4286858862762264,77.63715491244989,41.44343347017035,25.0,101.36008599461516
2023-01-07 05:00:00,0.7643402150210307,-0.944258942768513,91.45700421105228,0.0,25.0,101.68831200542344
2023-01-07 06:00:00,1.1708586817695594,-2.5996451271350987,81.14748095547671,17.537396614945735,20.98009687015385,102.54950490070615
2023-01-07 07:00:00,2.1573625130612135,-2.195098645531227,78.2376942070378,19.676931717654334,22.852256723198266,99.96722260252035
2023-01-07 08:00:00,1.139950556843018,-3.6385063210530753,76.10771561051953,25.85786324939347,15.80257918737283,100.95056067278304
2023-01-07 09:00:00,4.170412168809404,0.4374200556508203,81.33503943420709,15.979831534708953,22.037644469695636,100.52743125124375
2023-01-07 10:00:00,5.586144946597362,2.597445890563653,85.05650471983145,18.080505395041023,25.0,101.67915311872612
2023-01-07 11:00:00,4.865392389459867,1.3940034286550116,82.64305519597572,11.083514325782089,21.66752310385901,102.53022217565078
2023-01-07 12:00:00,11.231549022289512,6.755929084374639,77.62190031042564,17.691269412451074,25.0,100.70302571327892
2023-01-07 13:00:00,9.483199747756313,6.2007607612009945,83.5878050672234,11.568077245025895,23.047484470010943,98.90969563253056
2023-01-07 14:00:00,6.947520024516898,5.82597178572955,94.39225880606327,21.21571889856051,25.0,100.88777925497553
2023-01-07 15:00:00,11.142736348713001,6.41894156668509,76.38102608986046,11.30389663956366,18.261543050921663,102.2134737320174
2023-01-07 16:00:00,8.050636659545358,4.292529655419113,81.20946497936878,18.771003939021863,24.426047248169507,101.83762990294987
2023-01-07 17:00:00,11.403798338930244,7.697744795821258,81.46973228445506,14.707371863150216,9.044320145496384,101.72818624781057
2023-01-07 18:00:00,11.647318176937002,9.784617567346134,90.68649695204566,26.260502507721682,23.065519209190075,101.02000669812551
2023-01-07 19:00:00,6.894169269229319,3.25862738829869,81.82229059534686,14.486062764115138,15.8476337814243,100.02096926378022
2023-01-07 20:00:00,9.426752258488646,6.851294635872012,87.12271188691683,0.0,25.0,101.81529432162446
2023-01-07 21:00:00,7.1196570793855996,3.5147251712196312,81.97534045917016,27.619215007139918,25.0,100.46571818996537
2023-01-07 22:00:00,6.644120319988981,5.217748198757018,92.86813939384018,5.94267699137381,25.0,103.48409673338045
2023-01-07 23:00:00,7.499490739795293,3.868109521383149,81.84309390793928,8.462336613511802,25.0,101.87050720835451
2023-01-08 00:00:00,2.0092237679942584,-2.988431135088408,75.01172548458666,9.04338705956508,19.255417395875813,100.71935169744604
2023-01-08 01:00:00,-0.04300623464771691,-1.235854390089941,94.03575922278888,28.74438093170817,25.0,100.68861475261137
2023-01-08 02:00:00,-1.1091558781732402,-6.017852615058509,75.45651631557365,0.0,25.0,101.2070557933864
2023-01-08 03:00:00,-1.461249701376218,-4.0888815442677,86.8618407855426,46.37748533659994,22.81722356390527,101.06049807797825
2023-01-08 04:00:00,-0.1542034188282084,-4.637217220177245,77.58493099325482,25.560568090660517,25.0,102.41683377552995
2023-01-08 05:00:00,0.8526748181879463,-3.276867118045148,79.35229031883452,17.2323891412916,18.46853243794183,101.48641616974405
2023-01-08 06:00:00,1.2232545797378445,-2.044810464208827,83.65967478026664,14.451059993837136,19.87742919236163,100.56836826109146
2023-01-08 07:00:00,3.11883259213931,-0.8349642448659962,80.23101581497347,17.85554074857657,20.9570513838015,103.19044068515578
2023-01-08 08:00:00,2.526003783755814,-1.9880584614495773,77.42968877397304,20.211224283793385,21.355111459679925,101.34930833152022
2023-01-08 09:00:00,6.61297292880203,3.996411642197898,86.91719356697934,21.45215585950057,18.717211786198735,102.06883967596889
2023-01-08 10:00:00,4.470686333524088,2.1625536872711333,88.45933676873523,20.556044660034484,25.0,100.69177349255524
2023-01-08 11:00:00,11.73443355869184,8.064060016437502,81.6481322887283,15.895806812552488,22.70572799815084,101.66311562774452
2023-01-08 12:00:00,8.751334695530012,4.519950927764977,78.84308116117482,13.02661579692674,25.0,101.6111099911432
2023-01-08 13:00:00,6.821218793100172,2.772078253993709,79.75429730446768,13.487267163464884,21.148243167931597,99.41035070790385
2023-01-08 14:00:00,7.18834202279997,2.9970874273654324,79.04372702282731,13.05091719647319,14.896983497257414,103.31527511046063
2023-01-08 15:00:00,10.794573961931711,8.05224070267998,86.28833370374134,26.337700968670646,25.0,102.59064446092255
2023-01-08 16:00:00,9.553074429348298,5.281737564648211,78.64331567649957,20.93556722280862,14.438725122901115,100.90280468385401
2023-01-08 17:00:00,11.257630119629525,9.77679389814709,92.59581889258783,0.0,23.656829769572656,100.19773025954414
2023-01-08 18:00:00,10.276602268069285,7.098645876225886,84.11021804078301,21.559007765297608,17.15842480583595,101.64756161380355
2023-01-08 19:00:00,8.389876080618993,7.366841438626507,94.88482679003756,16.947361947187748,25.0,101.3866976994144
2023-01-08 20:00:00,5.806412563863192,3.5080692442621104,88.50828340199459,14.812912435541026,25.0,101.65566894856323
2023-01-08 21:00:00,3.2644007761408735,0.798554636655282,87.67076930257204,11.114815469111141,24.528768956357403,101.49157739619409
2023-01-08 22:00:00,4.106970095865959,1.5222793294289376,87.0765461678149,26.241127199860134,25.0,101.80624098930592
2023-01-08 23:00:00,5.418702363134344,1.636833536374895,81.09065586620275,24.47526462122858,19.768420112671322,102.7473056993918
2023-01-09 00:00:00,2.9281874882604075,0.3739550831790246,87.22883797459309,7.271223321763909,25.0,101.86810320512865
2023-01-09 01:00:00,-1.0270114633567138,-3.8217859538468364,86.02612754754938,19.070522871245352,24.99905216859357,100.25034450109005
2023-01-09 02:00:00,1.0162348327801705,-0.9339416907171394,90.24911738251345,5.2834326545871395,25.0,102.66256285271245
2023-01-09 03:00:00,0.9410056280123321,-1.5520015385050283,87.5349641674132,1.2038183521106944,25.0,102.94061456348828
2023-01-09 04:00:00,-1.767714872402266,-3.676793381454872,90.45460745473697,8.732827754100349,25.0,104.45205673451208
2023-01-09 05:00:00,0.47782108044571436,-0.8149626146280602,93.53608152463113,23.62393472382759,25.0,100.1765059667604
2023-01-09 06:00:00,0.7862904179698061,-2.6275039555557056,82.93102813237245,24.53125045376087,15.725562818858519,101.54288201315028
2023-01-09 07:00:00,-0.8214745015939839,-4.494325695814049,81.63574402889968,20.13085420097293,19.199768523602682,99.21790129681101
2023-01-09 08:00:00,3.215574720696566,-0.26238666334189187,82.61019307980771,22.250957868479972,23.38645533202138,101.8531491563792
2023-01-09 09:00:00,4.827473827223865,1.9734976520215755,85.73011912398856,20.161782871149583,24.466861871383255,100.75179970183322
2023-01-09 10:00:00,7.166102486350554,4.646959365633634,87.4042843964154,8.585184047770477,18.34898137663038,103.22344579482495
2023-01-09 11:00:00,8.401699329582408,3.948364731295108,77.73332700856349,19.319225446739406,25.0,100.52538502998142
2023-01-09 12:00:00,4.744661264085817,1.6683341235409448,84.61836429727563,23.004095252276823,25.0,99.61081696203273
2023-01-09 13:00:00,6.659883826102492,3.743156315583568,85.41636244740538,22.542913298135744,25.0,100.82873625929747
2023-01-09 14:00:00,10.360197553339514,9.257629290113771,94.48715868387129,26.88913371474643,24.360184306418724,99.32451222878287
2023-01-09 15:00:00,10.857201033269758,8.492209722765132,88.17504344747687,22.08303847201064,22.93895515049424,102.05109945450731
2023-01-09 16:00:00,11.030095372612095,8.509312897468668,87.39608762428287,18.514482075415827,19.24040769988882,99.23491695374368
2023-01-09 17:00:00,17.535092112754782,14.93980098916718,87.02354438206198,25.701502383164275,24.387402592594313,101.32845758118316
2023-01-09 18:00:00,10.471908040308529,7.151218563399199,83.39655261545334,14.7347874075094,25.0,99.2221881801438
2023-01-09 19:00:00,10.806665186293937,7.672254999386423,84.32794906546243,6.181253487722822,17.79119712259188,100.97970219546336
2023-01-09 20:00:00,9.408003526986406,5.976383155812627,82.84189814413111,13.369330360562362,25.0,102.94337815580454
2023-01-09 21:00:00,7.596877728124198,3.5373446819556857,79.70233476915743,7.55097355193551,23.223704755876255,101.66064789143579
2023-01-09 22:00:00,4.36946151071931,0.11751855585493587,78.74028522567812,8.248217250256184,14.460962210613046,100.43650639503507
2023-01-09 23:00:00,5.223843215473933,1.3513509105679558,80.63753847547011,13.554813292844822,19.69807494610249,101.26879651106091
2023-01-10 00:00:00,0.954349570924856,-3.867745212894883,75.8895260809013,7.075800790000387,21.931972332891778,101.31801687204444
2023-01-10 01:00:00,0.9908288805872445,-0.08210145011820202,94.63534834647277,11.920384703609598,25.0,101.7726303458434
2023-01-10 02:00:00,-0.30085411458040057,-2.083966057314585,91.08444028632908,0.0,25.0,99.93314163671917
2023-01-10 03:00:00,0.33411914732730363,-0.6961323525852648,94.84874250043715,17.132937073729387,17.322592154500544,101.89256727384733
2023-01-10 04:00:00,4.629317133347017,1.0394182767286053,82.05050571690794,15.012054753622243,25.0,98.59560836839722
2023-01-10 05:00:00,-3.5641595166288376,-8.156281712428786,77.03938902100026,6.829113689318094,16.26348005530817,100.67011544763619
2023-01-10 06:00:00,2.042393361826833,0.06846417552163597,90.13035406847402,21.59245668432405,25.0,100.81172615754845
2023-01-10 07:00:00,-1.760965648312041,-6.469103827497268,76.45930910407387,24.37570137626558,21.64437674091061,101.93332682607124
2023-01-10 08:00:00,1.5561362684211326,0.3150667072628892,93.79465219420878,0.0,23.531819056304144,101.32263085267687
2023-01-10 09:00:00,5.883805968422129,1.1460618612000717,76.31127946388972,7.372752214337858,25.0,99.89443694614371
2023-01-10 10:00:00,5.128560038190925,2.7220692892323877,87.96754625520731,7.308576502127018,17.56418215707875,100.31500687418298
2023-01-10 11:00:00,4.138605669653991,2.732922355857125,92.97158343101567,5.600968988911353,17.014409074435044,101.4986800095474
2023-01-10 12:00:00,6.069392581480063,3.1259055447347603,85.28256481627349,23.294748419317486,21.082003368269977,101.22093265813544
